job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,39,888.644,81194,68,81052,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,40,985.956,81439,369,81192,304,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,41,988.939,81905,78,81437,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,42,1022.445,83113,312,81903,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,43,1027.954,83484,58,83111,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,44,1066.866,83664,2908,83482,2800,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,45,1095.561,86736,4796,83662,2863,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,46,1110.363,91607,83,86734,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,47,1114.586,91768,882,91605,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,48,1129.947,92900,864,91766,187,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,49,1137.673,93829,58,92898,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,50,1146.74,94045,954,93827,366,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,51,1174.287,96028,4253,94043,1573,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,52,1196.906,100360,78,96026,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,53,1277.816,100758,3140,100358,2687,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,54,1296.042,104036,1417,100756,973,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,55,1304.644,105554,269,104034,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,56,1307.92,105925,108,105552,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,57,1315.397,106111,651,105923,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,58,1323.587,106909,711,106109,84,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,59,1330.55,107677,59,106907,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,60,1338.64,107894,845,107675,345,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,61,1361.783,109026,1706,107892,1178,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,62,1386.564,110821,1884,109024,1343,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,63,1421.895,112786,3038,110819,2193,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,64,1430.597,115903,67,112784,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,65,1436.273,116060,257,115901,93,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,66,1444.479,116426,348,116058,175,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,67,1451.588,116932,288,116424,172,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,68,1459.268,117869,301,116930,185,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,69,1465.823,118540,272,117867,96,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,70,1478.066,119521,626,118538,499,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,71,1485.997,120248,675,119519,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,72,1496.791,121066,993,120246,209,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,73,1506.99,122147,108,121064,48,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,74,1512.313,122413,695,122145,144,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,75,1522.041,123252,714,122411,220,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,76,1529.004,125073,637,123250,50,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,77,1584.813,126222,3835,125071,3781,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,78,1606.079,132144,1964,126220,1365,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,79,1616.88,134210,675,132142,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,80,1626.593,135029,911,134208,94,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,81,1637.243,136034,59,135027,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,82,1645.948,136251,604,136032,410,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,83,1652.213,139331,798,136249,86,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,84,1677.478,140264,1060,139329,357,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,85,1701.45,141456,1050,140262,465,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,86,1714.968,142605,908,141454,357,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,87,1734.934,143701,1512,142603,1010,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,88,1743.946,145662,281,143699,217,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,89,1769.855,146005,2344,145660,1735,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,90,1777.328,148406,58,146003,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,91,1781.191,148820,58,148404,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,92,1787.261,149234,267,148818,201,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,93,1792.074,149543,224,149232,100,False,tool_use,1
prog16-claude-codezen-viable-path-tracing,path-tracing,codezen-viable,94,1796.327,149869,98,149541,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,2,2.785,31153,145,27563,57,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,3,5.98,31367,94,31151,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,4,9.85,37013,325,31365,184,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,5,13.74,37475,207,37011,129,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,6,16.709,37952,180,37473,49,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,7,20.191,38907,190,37950,81,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,8,23.672,49218,195,38905,95,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,9,32.377,67118,512,49216,336,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,10,47.022,69010,1153,67116,978,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,11,58.387,70316,1074,69008,613,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,12,66.681,71868,428,70314,263,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,13,223.151,72366,15840,71866,15746,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,14,408.434,88375,16674,72364,16573,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,15,412.674,105112,171,88373,58,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,16,419.051,105410,707,105110,333,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,17,424.335,106237,65,105408,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,18,427.237,106364,370,106235,35,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,19,467.484,107549,3214,106362,2907,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,20,479.156,110851,900,107547,580,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,21,497.283,111856,1603,110849,1199,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,22,523.394,113532,2236,111854,1684,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,23,540.801,115841,1053,113530,834,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,24,601.016,121012,5662,115839,4404,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,25,645.352,126808,4402,121010,2873,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,26,661.115,131273,1487,126806,80,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,27,691.434,133504,1541,131271,1438,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,28,695.53,135100,90,133502,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,29,698.913,135279,180,135098,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,30,702.095,135514,304,135277,118,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,31,705.771,135873,91,135512,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,32,779.878,136276,7208,135871,6984,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,33,784.461,143623,2864,136274,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,34,806.598,146564,79,143621,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,35,809.813,146693,134,146562,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,36,816.364,152352,436,146691,278,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,37,819.743,152892,254,152350,75,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,38,824.555,153216,129,152890,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,39,828.446,153475,111,153214,0,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,40,833.771,153641,353,153473,263,False,tool_use,1
prog16-claude-codezen-viable-path-tracing-reverse,path-tracing-reverse,codezen-viable,41,840.53,154539,428,153639,0,False,end_turn,0
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,2,470.011,31167,41263,27563,41061,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,3,476.975,72486,449,31165,0,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,4,479.714,73016,132,72484,0,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,5,482.478,73371,183,73014,0,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,6,485.755,73668,188,73369,0,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,7,488.828,73987,151,73666,0,False,tool_use,1
prog16-claude-codezen-viable-polyglot-rust-c,polyglot-rust-c,codezen-viable,8,495.372,74193,391,73985,0,False,end_turn,0
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,2,457.482,31667,36527,27563,36445,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,3,483.763,70440,2408,31665,2007,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,4,492.645,73123,595,70438,438,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,5,987.723,73821,42784,73121,42696,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,6,990.65,116676,6007,73819,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,7,1034.78,122761,617,116674,133,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,8,1039.7,123483,84,122759,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,9,1042.26,123648,223,123481,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,10,1049.081,124100,1100,123646,339,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,11,1178.25,125361,259,124098,188,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,12,1182.653,125675,203,125359,90,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,13,1247.576,125933,339,125673,197,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,14,1250.538,126327,141,125931,54,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,15,1342.934,126521,116,126325,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,16,1349.701,126692,484,126519,420,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,17,1352.069,128841,192,126690,72,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,18,1356.429,129083,221,128839,140,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,19,1358.581,129912,104,129081,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,20,1933.111,130122,759,129910,214,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,21,1940.938,130935,1220,130120,108,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,22,1974.015,132537,967,130933,798,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,23,1978.211,134294,227,132535,126,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,24,1980.976,135300,1466,134292,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,25,1990.705,136871,114,135298,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,26,1992.989,137063,100,136869,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,27,1995.947,139017,209,137061,105,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,28,2000.12,139290,828,139015,197,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,29,2006.16,140223,60,139288,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,30,2008.625,140364,1220,140221,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,31,2028.117,141749,139,140362,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,32,2045.694,143751,1290,141747,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,33,2077.644,145186,2321,143749,1754,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,34,2092.394,147567,1326,145184,734,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,35,2101.709,148975,161,147565,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,36,2405.124,149242,260,148973,93,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,37,2420.69,149604,1738,149240,938,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,38,2456.02,152341,1803,149602,1666,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,39,2460.626,154225,303,152339,160,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,40,2465.493,157827,146,154223,0,False,tool_use,1
prog16-claude-codezen-viable-regex-chess,regex-chess,codezen-viable,41,3057.901,158079,104,157825,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,2,11.544,27644,1139,23742,986,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,3,16.328,31590,313,27642,206,False,tool_use,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,4,535.082,40223,46080,31588,45849,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,5,558.233,87578,1965,40221,1794,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,6,563.386,90123,360,87576,237,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,7,575.973,90712,936,90121,847,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,8,825.957,91694,29241,90710,24177,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,9,861.167,121012,224,91692,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,10,881.068,121333,402,121010,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,11,906.531,121792,390,121331,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,12,960.981,122409,442,121790,378,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,13,981.079,123327,1834,122407,1659,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,14,984.46,125381,144,123325,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,15,989.728,125600,406,125379,291,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,17,993.47,131387,226,125598,143,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,18,995.67,131682,161,131385,0,False,tool_use,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,19,1000.844,139034,7177,131680,236,False,tool_use,6
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,21,1013.448,15226,128,0,21,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,23,1024.825,15259,134,11247,27,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,25,1032.997,14903,296,11247,57,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,26,1036.069,24221,178,14901,69,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,28,1041.701,14940,183,11247,49,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,29,1044.373,24312,488,14938,77,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,31,1050.413,15017,146,11247,39,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,32,1053.272,28643,189,15015,60,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,33,1055.93,29337,119,28641,0,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,35,1063.148,15361,132,11247,25,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,36,1063.402,148531,269,139032,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,37,1063.865,30793,1835,24310,1399,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,38,1066.111,28973,446,15359,63,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,39,1068.295,148907,139,148529,98,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,40,1076.573,32080,1316,28971,470,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,41,1080.204,33189,1256,30791,995,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,42,1085.837,34540,535,32078,194,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,43,1116.865,35287,807,33187,538,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,44,1117.939,35124,2625,34538,2487,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,45,1124.135,37848,492,35122,373,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,46,1129.998,36358,583,35285,467,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,47,1138.675,38877,913,36356,600,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,48,1146.245,40452,681,38875,387,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,49,1163.764,41384,1368,40450,1298,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,50,1167.679,42906,467,41382,253,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,51,1168.965,25915,13660,24219,11662,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,52,1186.979,39251,6329,37846,5814,True,,2
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,53,1187.926,28834,15799,15224,15645,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,55,1196.433,30240,12762,29335,12683,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,56,1199.158,151584,1085,148905,771,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,57,1199.166,43515,172,30238,111,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,58,1201.654,44720,305,43513,57,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,59,1203.417,152776,28,151582,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,60,1204.841,153126,20,152774,0,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,61,1206.371,45275,328,44718,124,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,62,1210.976,45893,226,45273,28,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,63,1212.676,43451,4167,42904,3834,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,64,1214.674,45931,2355,39249,2037,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,65,1219.892,46469,621,45891,419,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,66,1228.3,44994,5802,28832,3552,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,67,1230.051,47892,338,43449,201,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,68,1238.519,50058,669,47890,545,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,70,1255.025,155913,498,153124,273,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,71,1255.922,48392,6817,45929,3524,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,72,1257.61,156518,28,155911,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,73,1259.006,156832,21,156516,0,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,74,1268.245,28873,24029,15257,21952,True,,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,76,1287.796,50798,4092,50056,3977,True,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,77,1296.683,55268,913,50796,596,True,,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,78,1321.771,160655,3022,156830,2797,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,79,1325.967,166367,276,160653,48,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,80,1328.666,166750,28,166365,0,False,tool_use,1
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,81,1330.166,166951,24,166748,0,False,end_turn,0
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,82,1348.19,47160,660,46467,432,True,,1
